id,label
2998,2
2999,9
3000,5
3001,5
3002,5
3003,9
3004,1
3005,3
3006,9
3007,4
3008,2
3009,0
3010,4
3011,6
3012,2
3013,2
3014,0
3015,8
3016,5
3017,3
3018,8
3019,3
3020,0
3021,5
3022,4
3023,4
3024,1
3025,3
3026,0
3027,6
3028,8
3029,4
3030,4
3031,0
3032,1
3033,8
3034,4
3035,5
3036,8
3037,8
3038,6
3039,3
3040,4
3041,6
3042,3
3043,2
3044,5
3045,5
3046,4
3047,5
3048,9
3049,7
3050,8
3051,3
3052,6
3053,7
3054,3
3055,9
3056,6
3057,5
3058,8
3059,8
3060,0
3061,6
3062,3
3063,0
3064,4
3065,6
3066,0
3067,2
3068,2
3069,5
3070,7
3071,5
3072,0
3073,5
3074,3
3075,4
3076,6
3077,6
3078,1
3079,4
3080,8
3081,4
3082,7
3083,7
3084,9
3085,9
3086,5
3087,5
3088,7
3089,4
3090,5
3091,1
3092,5
3093,2
3094,4
3095,0
3096,5
3097,7
3098,6
3099,6
3100,2
3101,3
3102,7
3103,7
3104,8
3105,9
3106,8
3107,6
3108,1
3109,0
3110,4
3111,0
3112,2
3113,7
3114,5
3115,8
3116,3
3117,9
3118,3
3119,0
3120,8
3121,4
3122,1
3123,3
3124,3
3125,3
3126,0
3127,5
3128,6
3129,8
3130,3
3131,0
3132,9
3133,1
3134,1
3135,1
3136,0
3137,3
3138,4
3139,7
3140,7
3141,7
3142,4
3143,1
3144,9
3145,7
3146,9
3147,0
3148,6
3149,6
3150,6
3151,4
3152,1
3153,5
3154,0
3155,3
3156,1
3157,4
3158,7
3159,4
3160,1
3161,5
3162,1
3163,0
3164,3
3165,3
3166,6
3167,6
3168,3
3169,7
3170,3
3171,3
3172,4
3173,5
3174,6
3175,0
3176,1
3177,2
3178,3
3179,5
3180,4
3181,6
3182,2
3183,4
3184,1
3185,8
3186,1
3187,0
3188,7
3189,3
3190,6
3191,8
3192,0
3193,3
3194,2
3195,3
3196,8
3197,3
3198,7
3199,1
3200,0
3201,0
3202,5
3203,1
3204,9
3205,5
3206,4
3207,2
3208,9
3209,7
3210,2
3211,1
3212,0
3213,7
3214,4
3215,1
3216,9
3217,9
3218,2
3219,6
3220,5
3221,9
3222,1
3223,8
3224,6
3225,9
3226,1
3227,4
3228,6
3229,6
3230,5
3231,2
3232,2
3233,9
3234,1
3235,9
3236,8
3237,5
3238,9
3239,0
3240,1
3241,4
3242,5
3243,8
3244,9
3245,3
3246,0
3247,4
3248,9
3249,9
3250,6
3251,3
3252,5
3253,4
3254,8
3255,1
3256,8
3257,3
3258,2
3259,0
3260,9
3261,1
3262,1
3263,9
3264,5
3265,9
3266,4
3267,8
3268,7
3269,3
3270,6
3271,9
3272,5
3273,8
3274,9
3275,6
3276,7
3277,4
3278,6
3279,5
3280,6
3281,2
3282,8
3283,4
3284,9
3285,3
3286,1
3287,1
3288,7
3289,2
3290,5
3291,4
3292,3
3293,0
3294,6
3295,3
3296,2
3297,2
3298,3
3299,8
3300,4
3301,6
3302,6
3303,4
3304,8
3305,2
3306,2
3307,1
3308,5
3309,0
3310,4
3311,9
3312,5
3313,6
3314,5
3315,1
3316,8
3317,7
3318,6
3319,1
3320,1
3321,1
3322,7
3323,7
3324,6
3325,4
3326,9
3327,5
3328,6
3329,2
3330,9
3331,7
3332,4
3333,2
3334,3
3335,8
3336,3
3337,2
3338,8
3339,8
3340,1
3341,7
3342,8
3343,0
3344,6
3345,0
3346,5
3347,3
3348,9
3349,8
3350,4
3351,2
3352,9
3353,2
3354,3
3355,7
3356,2
3357,2
3358,8
3359,9
3360,8
3361,9
3362,8
3363,3
3364,9
3365,6
3366,0
3367,4
3368,6
3369,7
3370,6
3371,9
3372,5
3373,2
3374,6
3375,9
3376,4
3377,6
3378,1
3379,7
3380,4
3381,8
3382,8
3383,4
3384,4
3385,6
3386,4
3387,7
3388,8
3389,1
3390,4
3391,5
3392,8
3393,6
3394,2
3395,7
3396,4
3397,9
3398,7
3399,3
3400,0
3401,2
3402,5
3403,7
3404,6
3405,5
3406,9
3407,8
3408,2
3409,7
3410,4
3411,5
3412,8
3413,4
3414,4
3415,5
3416,5
3417,7
3418,1
3419,0
3420,0
3421,5
3422,5
3423,9
3424,0
3425,9
3426,3
3427,5
3428,2
3429,7
3430,0
3431,4
3432,8
3433,8
3434,4
3435,4
3436,1
3437,9
3438,7
3439,0
3440,8
3441,5
3442,6
3443,2
3444,7
3445,2
3446,8
3447,8
3448,1
3449,9
3450,9
3451,3
3452,1
3453,4
3454,8
3455,2
3456,8
3457,6
3458,5
3459,8
3460,2
3461,8
3462,1
3463,2
3464,9
3465,5
3466,5
3467,5
3468,4
3469,7
3470,0
3471,2
3472,9
3473,0
3474,8
3475,7
3476,9
3477,4
3478,2
3479,5
3480,5
3481,3
3482,2
3483,6
3484,0
3485,4
3486,6
3487,4
3488,8
3489,4
3490,9
3491,4
3492,5
3493,1
3494,0
3495,2
3496,2
3497,4
3498,6
3499,8
3500,8
3501,0
3502,3
3503,0
3504,2
3505,5
3506,1
3507,8
3508,8
3509,4
3510,5
3511,6
3512,2
3513,9
3514,0
3515,0
3516,6
3517,1
3518,2
3519,1
3520,9
3521,3
3522,4
3523,8
3524,3
3525,3
3526,7
3527,3
3528,1
3529,2
3530,2
3531,6
3532,4
3533,1
3534,5
3535,7
3536,5
3537,0
3538,9
3539,1
3540,6
3541,8
3542,4
3543,5
3544,7
3545,9
3546,5
3547,0
3548,6
3549,3
3550,5
3551,4
3552,2
3553,2
3554,4
3555,6
3556,3
3557,9
3558,2
3559,3
3560,1
3561,9
3562,5
3563,4
3564,7
3565,5
3566,8
3567,7
3568,4
3569,4
3570,8
3571,7
3572,7
3573,9
3574,7
3575,8
3576,8
3577,0
3578,9
3579,4
3580,7
3581,3
3582,9
3583,6
3584,1
3585,6
3586,1
3587,0
3588,4
3589,1
3590,4
3591,9
3592,8
3593,6
3594,4
3595,7
3596,4
3597,8
3598,5
3599,8
3600,1
3601,5
3602,2
3603,9
3604,7
3605,4
3606,8
3607,0
3608,5
3609,9
3610,3
3611,3
3612,3
3613,6
3614,7
3615,0
3616,4
3617,1
3618,6
3619,5
3620,8
3621,8
3622,3
3623,5
3624,4
3625,9
3626,4
3627,2
3628,4
3629,2
3630,3
3631,2
3632,1
3633,5
3634,3
3635,7
3636,3
3637,0
3638,2
3639,6
3640,8
3641,7
3642,2
3643,0
3644,7
3645,3
3646,2
3647,6
3648,3
3649,4
3650,8
3651,4
3652,5
3653,9
3654,1
3655,2
3656,1
3657,6
3658,2
3659,0
3660,7
3661,7
3662,9
3663,0
3664,6
3665,3
3666,1
3667,2
3668,8
3669,9
3670,8
3671,0
3672,0
3673,2
3674,2
3675,8
3676,3
3677,5
3678,5
3679,5
3680,6
3681,6
3682,1
3683,8
3684,6
3685,3
3686,8
3687,2
3688,1
3689,7
3690,0
3691,8
3692,4
3693,4
3694,1
3695,9
3696,1
3697,4
3698,4
3699,0
3700,4
3701,7
3702,5
3703,1
3704,4
3705,7
3706,4
3707,2
3708,1
3709,6
3710,7
3711,8
3712,8
3713,2
3714,1
3715,3
3716,4
3717,2
3718,0
3719,6
3720,5
3721,7
3722,1
3723,1
3724,4
3725,0
3726,8
3727,0
3728,7
3729,6
3730,6
3731,1
3732,1
3733,2
3734,2
3735,3
3736,0
3737,2
3738,7
3739,0
3740,1
3741,9
3742,4
3743,6
3744,2
3745,3
3746,3
3747,1
3748,1
3749,0
3750,0
3751,2
3752,0
3753,5
3754,1
3755,6
3756,8
3757,7
3758,5
3759,9
3760,1
3761,0
3762,9
3763,9
3764,0
3765,9
3766,8
3767,7
3768,8
3769,1
3770,1
3771,6
3772,0
3773,3
3774,4
3775,3
3776,0
3777,3
3778,7
3779,3
3780,8
3781,4
3782,8
3783,4
3784,8
3785,1
3786,5
3787,7
3788,9
3789,8
3790,3
3791,1
3792,3
3793,9
3794,3
3795,6
3796,4
3797,4
3798,1
3799,8
3800,3
3801,3
3802,4
3803,8
3804,4
3805,9
3806,7
3807,2
3808,6
3809,6
3810,6
3811,7
3812,6
3813,5
3814,4
3815,9
3816,8
3817,8
3818,0
3819,0
3820,7
3821,3
3822,9
3823,9
3824,3
3825,3
3826,0
3827,8
3828,6
3829,0
3830,3
3831,4
3832,0
3833,7
3834,0
3835,1
3836,0
3837,0
3838,6
3839,5
3840,3
3841,4
3842,6
3843,4
3844,7
3845,4
3846,0
3847,5
3848,3
3849,2
3850,5
3851,2
3852,5
3853,5
3854,4
3855,0
3856,3
3857,4
3858,8
3859,9
3860,5
3861,7
3862,6
3863,5
3864,9
3865,0
3866,6
3867,1
3868,6
3869,6
3870,6
3871,6
3872,8
3873,1
3874,1
3875,0
3876,4
3877,7
3878,3
3879,7
3880,9
3881,4
3882,6
3883,8
3884,1
3885,9
3886,6
3887,5
3888,3
3889,5
3890,6
3891,4
3892,5
3893,1
3894,2
3895,2
3896,3
3897,6
3898,4
3899,7
3900,4
3901,4
3902,9
3903,2
3904,3
3905,8
3906,5
3907,9
3908,3
3909,6
3910,7
3911,2
3912,2
3913,0
3914,7
3915,8
3916,7
3917,7
3918,8
3919,2
3920,0
3921,2
3922,8
3923,9
3924,6
3925,7
3926,7
3927,3
3928,5
3929,1
3930,9
3931,1
3932,9
3933,6
3934,1
3935,9
3936,5
3937,6
3938,3
3939,1
3940,0
3941,7
3942,9
3943,5
3944,5
3945,2
3946,3
3947,0
3948,8
3949,2
3950,3
3951,9
3952,6
3953,3
3954,6
3955,8
3956,0
3957,4
3958,6
3959,1
3960,5
3961,4
3962,8
3963,7
3964,9
3965,5
3966,4
3967,0
3968,7
3969,7
3970,0
3971,7
3972,3
3973,8
3974,1
3975,6
3976,4
3977,6
3978,6
3979,0
3980,4
3981,8
3982,1
3983,5
3984,6
3985,3
3986,6
3987,2
3988,0
3989,6
3990,9
3991,7
3992,4
3993,1
3994,5
3995,7
3996,8
3997,8
3998,0
3999,9
4000,9
4001,5
4002,0
4003,1
4004,3
4005,1
4006,4
4007,9
4008,5
4009,0
4010,6
4011,9
4012,9
4013,5
4014,9
4015,8
4016,2
4017,2
4018,1
4019,5
4020,7
4021,2
4022,7
4023,1
4024,3
4025,4
4026,1
4027,1
4028,0
4029,9
4030,0
4031,4
4032,1
4033,9
4034,0
4035,9
4036,0
4037,9
4038,7
4039,6
4040,6
4041,6
4042,3
4043,0
4044,9
4045,1
4046,6
4047,0
4048,8
4049,4
4050,9
4051,3
4052,2
4053,1
4054,4
4055,2
4056,6
4057,6
4058,7
4059,0
4060,5
4061,8
4062,7
4063,6
4064,6
4065,0
4066,6
4067,8
4068,0
4069,1
4070,4
4071,1
4072,9
4073,3
4074,8
4075,5
4076,3
4077,0
4078,2
4079,3
4080,6
4081,2
4082,3
4083,7
4084,0
4085,6
4086,5
4087,4
4088,8
4089,8
4090,0
4091,2
4092,7
4093,4
4094,9
4095,7
4096,9
4097,8
4098,3
4099,7
4100,3
4101,6
4102,5
4103,1
4104,6
4105,7
4106,9
4107,6
4108,7
4109,9
4110,3
4111,1
4112,6
4113,0
4114,2
4115,9
4116,7
4117,9
4118,1
4119,2
4120,3
4121,6
4122,4
4123,5
4124,2
4125,2
4126,1
4127,3
4128,8
4129,5
4130,4
4131,5
4132,9
4133,7
4134,7
4135,3
4136,8
4137,9
4138,2
4139,0
4140,6
4141,0
4142,1
4143,9
4144,7
4145,1
4146,3
4147,1
4148,6
4149,5
4150,0
4151,9
4152,7
4153,0
4154,4
4155,4
4156,8
4157,9
4158,6
4159,3
4160,7
4161,0
4162,1
4163,0
4164,3
4165,0
4166,5
4167,5
4168,4
4169,4
4170,4
4171,9
4172,0
4173,9
4174,8
4175,4
4176,7
4177,5
4178,8
4179,2
4180,4
4181,2
4182,5
4183,2
4184,9
4185,0
4186,1
4187,1
4188,7
4189,6
4190,3
4191,2
4192,7
4193,3
4194,9
4195,4
4196,9
4197,6
4198,0
4199,7
4200,4
4201,7
4202,9
4203,4
4204,1
4205,4
4206,6
4207,5
4208,7
4209,9
4210,3
4211,0
4212,0
4213,2
4214,9
4215,5
4216,3
4217,9
4218,7
4219,9
4220,4
4221,3
4222,0
4223,8
4224,6
4225,0
4226,3
4227,9
4228,0
4229,0
4230,2
4231,4
4232,3
4233,3
4234,0
4235,8
4236,8
4237,3
4238,6
4239,1
4240,4
4241,0
4242,0
4243,3
4244,9
4245,6
4246,6
4247,6
4248,6
4249,8
4250,2
4251,4
4252,6
4253,1
4254,8
4255,3
4256,7
4257,7
4258,0
4259,7
4260,3
4261,7
4262,0
4263,2
4264,2
4265,8
4266,8
4267,1
4268,5
4269,4
4270,6
4271,9
4272,2
4273,4
4274,1
4275,4
4276,3
4277,5
4278,7
4279,0
4280,6
4281,5
4282,1
4283,1
4284,6
4285,6
4286,4
4287,6
4288,8
4289,4
4290,7
4291,2
4292,6
4293,3
4294,0
4295,6
4296,6
4297,9
4298,7
4299,0
4300,6
4301,8
4302,4
4303,6
4304,3
4305,3
4306,3
4307,9
4308,3
4309,2
4310,4
4311,8
4312,3
4313,8
4314,4
4315,6
4316,6
4317,6
4318,7
4319,3
4320,7
4321,3
4322,0
4323,3
4324,7
4325,9
4326,5
4327,6
4328,4
4329,8
4330,3
4331,7
4332,1
4333,6
4334,6
4335,3
4336,3
4337,4
4338,0
4339,0
4340,0
4341,6
4342,3
4343,1
4344,2
4345,1
4346,4
4347,9
4348,1
4349,1
4350,1
4351,7
4352,0
4353,4
4354,5
4355,3
4356,2
4357,7
4358,1
4359,1
4360,4
4361,7
4362,6
4363,2
4364,7
4365,6
4366,2
4367,6
4368,6
4369,3
4370,3
4371,1
4372,8
4373,1
4374,4
4375,1
4376,6
4377,6
4378,4
4379,5
4380,3
4381,2
4382,0
4383,5
4384,4
4385,3
4386,5
4387,6
4388,8
4389,1
4390,5
4391,5
4392,3
4393,4
4394,1
4395,6
4396,1
4397,0
4398,5
4399,6
4400,7
4401,6
4402,4
4403,1
4404,6
4405,7
4406,1
4407,5
4408,4
4409,9
4410,6
4411,3
4412,9
4413,6
4414,0
4415,8
4416,0
4417,8
4418,2
4419,4
4420,5
4421,7
4422,9
4423,1
4424,0
4425,7
4426,4
4427,2
4428,0
4429,3
4430,6
4431,4
4432,7
4433,9
4434,2
4435,6
4436,1
4437,2
4438,3
4439,9
4440,0
4441,0
4442,9
4443,2
4444,0
4445,6
4446,4
4447,2
4448,3
4449,7
4450,4
4451,4
4452,8
4453,1
4454,1
4455,4
4456,9
4457,0
4458,2
4459,0
4460,1
4461,5
4462,8
4463,4
4464,6
4465,8
4466,8
4467,9
4468,1
4469,6
4470,1
4471,0
4472,9
4473,1
4474,4
4475,4
4476,3
4477,5
4478,0
4479,9
4480,2
4481,9
4482,7
4483,3
4484,1
4485,4
4486,5
4487,2
4488,6
4489,5
4490,2
4491,8
4492,4
4493,1
4494,2
4495,0
4496,4
4497,2
4498,7
4499,4
4500,5
4501,1
4502,5
4503,2
4504,2
4505,4
4506,5
4507,0
4508,4
4509,5
4510,3
4511,6
4512,1
4513,6
4514,6
4515,5
4516,4
4517,8
4518,3
4519,7
4520,6
4521,0
4522,7
4523,5
4524,4
4525,1
4526,7
4527,6
4528,2
4529,4
4530,0
4531,3
4532,3
4533,7
4534,4
4535,8
4536,1
4537,4
4538,3
4539,5
4540,5
4541,7
4542,5
4543,3
4544,6
4545,2
4546,2
4547,9
4548,9
4549,4
4550,5
4551,7
4552,1
4553,4
4554,6
4555,1
4556,4
4557,8
4558,0
4559,2
4560,2
4561,9
4562,2
4563,3
4564,7
4565,6
4566,8
4567,2
4568,3
4569,2
4570,8
4571,7
4572,4
4573,6
4574,6
4575,9
4576,0
4577,9
4578,9
4579,6
4580,2
4581,3
4582,4
4583,9
4584,8
4585,8
4586,1
4587,4
4588,0
4589,4
4590,6
4591,6
4592,4
4593,6
4594,7
4595,1
4596,4
4597,8
4598,6
4599,1
4600,6
4601,9
4602,8
4603,7
4604,6
4605,5
4606,1
4607,7
4608,7
4609,4
4610,0
4611,0
4612,5
4613,0
4614,6
4615,9
4616,4
4617,7
4618,4
4619,4
4620,9
4621,0
4622,7
4623,3
4624,9
4625,3
4626,5
4627,0
4628,3
4629,4
4630,3
4631,0
4632,3
4633,6
4634,1
4635,4
4636,9
4637,6
4638,1
4639,4
4640,7
4641,1
4642,2
4643,4
4644,8
4645,9
4646,4
4647,4
4648,8
4649,2
4650,0
4651,7
4652,7
4653,4
4654,7
4655,6
4656,0
4657,6
4658,8
4659,3
4660,6
4661,5
4662,3
4663,5
4664,3
4665,0
4666,6
4667,2
4668,8
4669,0
4670,4
4671,9
4672,9
4673,8
4674,6
4675,1
4676,9
4677,5
4678,2
4679,4
4680,4
4681,4
4682,7
4683,1
4684,2
4685,4
4686,1
4687,0
4688,3
4689,7
4690,5
4691,6
4692,1
4693,4
4694,4
4695,9
4696,8
4697,8
4698,1
4699,5
4700,5
4701,0
4702,1
4703,7
4704,2
4705,7
4706,1
4707,8
4708,7
4709,0
4710,0
4711,2
4712,8
4713,0
4714,3
4715,5
4716,6
4717,6
4718,1
4719,2
4720,5
4721,3
4722,1
4723,3
4724,4
4725,7
4726,3
4727,0
4728,8
4729,4
4730,5
4731,7
4732,1
4733,6
4734,3
4735,9
4736,0
4737,9
4738,2
4739,3
4740,1
4741,7
4742,1
4743,8
4744,3
4745,4
4746,8
4747,9
4748,5
4749,6
4750,8
4751,7
4752,7
4753,6
4754,4
4755,8
4756,6
4757,4
4758,9
4759,6
4760,3
4761,4
4762,3
4763,5
4764,5
4765,8
4766,2
4767,9
4768,6
4769,4
4770,0
4771,7
4772,9
4773,2
4774,5
4775,2
4776,6
4777,9
4778,2
4779,2
4780,3
4781,5
4782,9
4783,3
4784,0
4785,5
4786,9
4787,6
4788,2
4789,9
4790,5
4791,9
4792,3
4793,6
4794,8
4795,1
4796,4
4797,0
4798,4
4799,9
4800,6
4801,8
4802,0
4803,2
4804,5
4805,1
4806,3
4807,1
4808,2
4809,6
4810,6
4811,9
4812,4
4813,9
4814,0
4815,6
4816,3
4817,5
4818,7
4819,6
4820,8
4821,9
4822,9
4823,5
4824,7
4825,3
4826,6
4827,5
4828,7
4829,7
4830,8
4831,8
4832,0
4833,1
4834,6
4835,0
4836,2
4837,3
4838,4
4839,0
4840,0
4841,0
4842,5
4843,9
4844,3
4845,9
4846,0
4847,9
4848,9
4849,8
4850,2
4851,2
4852,5
4853,2
4854,4
4855,9
4856,1
4857,9
4858,3
4859,8
4860,0
4861,5
4862,0
4863,6
4864,3
4865,8
4866,7
4867,8
4868,7
4869,3
4870,3
4871,4
4872,9
4873,2
4874,1
4875,0
4876,4
4877,3
4878,9
4879,1
4880,4
4881,3
4882,8
4883,0
4884,7
4885,0
4886,9
4887,8
4888,8
4889,4
4890,6
4891,9
4892,7
4893,1
4894,4
4895,3
4896,7
4897,6
4898,3
4899,4
4900,0
4901,6
4902,2
4903,0
4904,3
4905,5
4906,9
4907,0
4908,5
4909,8
4910,9
4911,8
4912,2
4913,8
4914,6
4915,1
4916,1
4917,4
4918,9
4919,3
4920,0
4921,8
4922,1
4923,2
4924,7
4925,5
4926,4
4927,6
4928,2
4929,2
4930,4
4931,9
4932,3
4933,8
4934,7
4935,1
4936,0
4937,3
4938,9
4939,2
4940,4
4941,6
4942,7
4943,6
4944,6
4945,9
4946,4
4947,2
4948,7
4949,2
4950,3
4951,6
4952,2
4953,6
4954,5
4955,9
4956,1
4957,9
4958,3
4959,1
4960,4
4961,7
4962,4
4963,4
4964,7
4965,6
4966,3
4967,2
4968,4
4969,8
4970,9
4971,8
4972,3
4973,2
4974,8
4975,5
4976,8
4977,6
4978,1
4979,7
4980,8
4981,4
4982,0
4983,3
4984,8
4985,1
4986,9
4987,2
4988,1
4989,3
4990,7
4991,2
4992,0
4993,4
4994,7
4995,2
4996,8
4997,6
4998,7
4999,3
5000,5
5001,3
5002,3
5003,0
5004,0
5005,2
5006,0
5007,6
5008,8
5009,6
5010,5
5011,3
5012,1
5013,0
5014,5
5015,6
5016,1
5017,3
5018,4
5019,6
5020,4
5021,3
5022,5
5023,4
5024,9
5025,4
5026,7
5027,4
5028,5
5029,8
5030,9
5031,6
5032,9
5033,6
5034,4
5035,4
5036,6
5037,3
5038,7
5039,4
5040,5
5041,4
5042,8
5043,9
5044,2
5045,2
5046,0
5047,3
5048,0
5049,7
5050,7
5051,3
5052,1
5053,0
5054,7
5055,6
5056,8
5057,4
5058,4
5059,7
5060,3
5061,3
5062,6
5063,5
5064,6
5065,0
5066,5
5067,0
5068,2
5069,4
5070,5
5071,7
5072,0
5073,9
5074,8
5075,9
5076,1
5077,5
5078,9
5079,7
5080,6
5081,7
5082,2
5083,1
5084,9
5085,0
5086,7
5087,9
5088,3
5089,7
5090,7
5091,5
5092,7
5093,8
5094,9
5095,0
5096,8
5097,1
5098,6
5099,5
5100,7
5101,5
5102,7
5103,2
5104,8
5105,2
5106,9
5107,5
5108,8
5109,0
5110,0
5111,7
5112,6
5113,2
5114,7
5115,5
5116,6
5117,2
5118,5
5119,8
5120,4
5121,1
5122,0
5123,0
5124,2
5125,1
5126,2
5127,6
5128,3
5129,8
5130,6
5131,4
5132,4
5133,6
5134,6
5135,8
5136,7
5137,0
5138,3
5139,4
5140,1
5141,6
5142,7
5143,5
5144,1
5145,8
5146,3
5147,6
5148,2
5149,9
5150,1
5151,1
5152,0
5153,0
5154,6
5155,6
5156,7
5157,3
5158,8
5159,6
5160,2
5161,2
5162,5
5163,5
5164,4
5165,7
5166,6
5167,8
5168,7
5169,0
5170,5
5171,3
5172,2
5173,0
5174,6
5175,6
5176,9
5177,5
5178,6
5179,1
5180,8
5181,6
5182,2
5183,4
5184,2
5185,2
5186,6
5187,0
5188,2
5189,9
5190,8
5191,3
5192,8
5193,7
5194,2
5195,2
5196,6
5197,0
5198,1
5199,1
5200,8
5201,1
5202,2
5203,2
5204,1
5205,3
5206,3
5207,2
5208,3
5209,9
5210,1
5211,5
5212,1
5213,8
5214,7
5215,1
5216,6
5217,0
5218,4
5219,7
5220,2
5221,5
5222,4
5223,5
5224,1
5225,6
5226,5
5227,6
5228,2
5229,9
5230,6
5231,8
5232,9
5233,4
5234,3
5235,8
5236,5
5237,8
5238,7
5239,5
5240,9
5241,6
5242,4
5243,9
5244,8
5245,3
5246,6
5247,9
5248,7
5249,6
5250,5
5251,0
5252,3
5253,1
5254,3
5255,2
5256,3
5257,3
5258,7
5259,7
5260,2
5261,3
5262,8
5263,4
5264,1
5265,7
5266,9
5267,6
5268,2
5269,3
5270,1
5271,4
5272,5
5273,4
5274,1
5275,7
5276,4
5277,4
5278,9
5279,2
5280,4
5281,8
5282,6
5283,0
5284,8
5285,5
5286,5
5287,3
5288,2
5289,6
5290,4
5291,1
5292,0
5293,9
5294,7
5295,7
5296,6
5297,8
5298,6
5299,7
5300,3
5301,2
5302,3
5303,9
5304,8
5305,8
5306,1
5307,4
5308,2
5309,3
5310,5
5311,9
5312,0
5313,9
5314,6
5315,4
5316,4
5317,7
5318,9
5319,3
5320,7
5321,4
5322,9
5323,5
5324,4
5325,2
5326,8
5327,8
5328,0
5329,6
5330,8
5331,8
5332,5
5333,2
5334,5
5335,9
5336,4
5337,5
5338,3
5339,8
5340,4
5341,5
5342,6
5343,4
5344,3
5345,7
5346,0
5347,7
5348,6
5349,8
5350,0
5351,8
5352,7
5353,3
5354,1
5355,9
5356,2
5357,2
5358,5
5359,0
5360,5
5361,4
5362,0
5363,6
5364,6
5365,0
5366,4
5367,0
5368,7
5369,3
5370,7
5371,3
5372,8
5373,5
5374,8
5375,7
5376,0
5377,2
5378,1
5379,0
5380,5
5381,9
5382,7
5383,4
5384,0
5385,0
5386,8
5387,0
5388,4
5389,7
5390,7
5391,6
5392,7
5393,5
5394,2
5395,6
5396,5
5397,1
5398,4
5399,1
5400,5
5401,1
5402,0
5403,0
5404,6
5405,1
5406,7
5407,7
5408,6
5409,7
5410,4
5411,3
5412,2
5413,0
5414,3
5415,3
5416,8
5417,8
5418,7
5419,3
5420,3
5421,7
5422,0
5423,0
5424,2
5425,0
5426,3
5427,7
5428,7
5429,7
5430,2
5431,9
5432,0
5433,0
5434,5
5435,9
5436,5
5437,0
5438,2
5439,1
5440,8
5441,6
5442,9
5443,3
5444,1
5445,9
5446,5
5447,4
5448,1
5449,4
5450,2
5451,7
5452,7
5453,7
5454,3
5455,9
5456,3
5457,9
5458,0
5459,1
5460,7
5461,5
5462,0
5463,1
5464,3
5465,0
5466,3
5467,4
5468,8
5469,5
5470,0
5471,1
5472,3
5473,3
5474,9
5475,3
5476,2
5477,1
5478,0
5479,4
5480,4
5481,6
5482,5
5483,3
5484,6
5485,4
5486,5
5487,9
5488,4
5489,6
5490,4
5491,5
5492,2
5493,5
5494,1
5495,0
5496,5
5497,3
5498,7
5499,6
5500,1
5501,8
5502,2
5503,3
5504,5
5505,1
5506,6
5507,1
5508,1
5509,1
5510,1
5511,5
5512,2
5513,0
5514,1
5515,6
5516,7
5517,6
5518,6
5519,7
5520,7
5521,4
5522,7
5523,7
5524,0
5525,6
5526,4
5527,9
5528,1
5529,1
5530,9
5531,2
5532,6
5533,4
5534,5
5535,1
5536,6
5537,4
5538,9
5539,5
5540,6
5541,3
5542,7
5543,2
5544,4
5545,7
5546,3
5547,3
5548,1
5549,7
5550,3
5551,0
5552,3
5553,9
5554,5
5555,4
5556,9
5557,1
5558,2
5559,7
5560,5
5561,1
5562,5
5563,3
5564,4
5565,8
5566,6
5567,7
5568,1
5569,1
5570,3
5571,1
5572,8
5573,5
5574,7
5575,3
5576,8
5577,8
5578,8
5579,1
5580,6
5581,7
5582,6
5583,3
5584,5
5585,6
5586,6
5587,9
5588,8
5589,9
5590,3
5591,4
5592,2
5593,0
5594,3
5595,7
5596,4
5597,7
5598,3
5599,1
5600,1
5601,5
5602,7
5603,8
5604,2
5605,9
5606,2
5607,5
5608,7
5609,5
5610,0
5611,6
5612,0
5613,9
5614,6
5615,2
5616,6
5617,7
5618,5
5619,6
5620,0
5621,4
5622,9
5623,3
5624,1
5625,9
5626,1
5627,8
5628,7
5629,3
5630,3
5631,1
5632,2
5633,3
5634,6
5635,1
5636,2
5637,3
5638,3
5639,4
5640,5
5641,4
5642,0
5643,8
5644,7
5645,3
5646,6
5647,9
5648,0
5649,5
5650,8
5651,3
5652,5
5653,6
5654,1
5655,1
5656,4
5657,3
5658,9
5659,8
5660,6
5661,7
5662,7
5663,0
5664,1
5665,1
5666,7
5667,2
5668,2
5669,7
5670,6
5671,0
5672,8
5673,3
5674,5
5675,3
5676,4
5677,3
5678,4
5679,4
5680,4
5681,3
5682,7
5683,8
5684,7
5685,6
5686,6
5687,7
5688,2
5689,0
5690,3
5691,1
5692,1
5693,4
5694,0
5695,8
5696,8
5697,5
5698,4
5699,5
5700,5
5701,7
5702,8
5703,8
5704,3
5705,2
5706,4
5707,5
5708,2
5709,9
5710,9
5711,7
5712,2
5713,4
5714,4
5715,6
5716,4
5717,0
5718,8
5719,2
5720,4
5721,4
5722,0
5723,4
5724,3
5725,6
5726,2
5727,9
5728,2
5729,4
5730,3
5731,4
5732,1
5733,3
5734,2
5735,4
5736,7
5737,9
5738,1
5739,6
5740,3
5741,2
5742,9
5743,7
5744,3
5745,0
5746,9
5747,2
5748,3
5749,6
5750,0
5751,6
5752,6
5753,8
5754,1
5755,8
5756,8
5757,1
5758,3
5759,1
5760,9
5761,6
5762,8
5763,1
5764,8
5765,0
5766,4
5767,1
5768,5
5769,2
5770,5
5771,8
5772,2
5773,3
5774,6
5775,2
5776,0
5777,8
5778,4
5779,7
5780,8
5781,6
5782,9
5783,1
5784,9
5785,0
5786,4
5787,3
5788,6
5789,6
5790,5
5791,3
5792,1
5793,3
5794,0
5795,4
5796,6
